date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-07T00:00:00Z,28431.55,710.8010733117244,4487.380513331593,16453.728548882507,1974734.9577255722,27479.995808259926,173484.82202184296,636111.0140800909,2003166.5077255722,28190.796881571652,177972.20253517455,652564.7426289734
2022-09-07T01:00:00Z,21546.433333333334,537.3160378466255,3392.1467035771807,12437.871246449662,1871926.9906636134,26071.24513170114,164591.19401326476,603501.0447153042,1893473.4239969468,26608.561169547764,167983.34071684195,615938.9159617538
2022-09-07T02:00:00Z,16701.833333333332,426.792424691653,2694.396620528112,9879.454275269745,1524727.0133052263,21501.72990379837,135743.2443421614,497725.2292545918,1541428.8466385596,21928.52232849002,138437.6409626895,507604.68352986156
2022-09-07T03:00:00Z,18761.666666666668,639.0850580479483,4034.627891716845,14793.635602961767,1466471.628809485,21706.733046821082,137037.45610366843,502470.67238011764,1485233.2954761516,22345.81810486903,141072.08399538527,517264.3079830794
2022-09-07T04:00:00Z,25126.266666666666,822.6883772848817,5193.739755586374,19043.712437150036,1821366.7544636643,26897.678941130707,169808.57917380496,622631.4569706182,1846493.0211303309,27720.36731841559,175002.31892939133,641675.1694077683
2022-09-07T05:00:00Z,58624.55,1741.180517944297,10992.301249648339,40305.10458204391,5566462.28931334,82133.34789222278,518518.61043069937,1901234.9049125644,5625086.839313339,83874.52841016708,529510.9116803478,1941540.0094946083
2022-09-07T06:00:00Z,96525.63333333333,2907.0071847852155,18352.318085765248,67291.83298113925,13032560.497421475,189089.8562313048,1193749.0923693483,4377080.005354277,13129086.130754808,191996.86341609,1212101.4104551135,4444371.838335416
2022-09-07T07:00:00Z,123692.38333333333,3761.259148716604,23745.32290856442,87066.18399806954,17005386.702199437,250195.26458443224,1579515.5592451529,5791557.050565561,17129079.08553277,253956.52373314885,1603260.8821537173,5878623.234563631
2022-09-07T08:00:00Z,133091.71666666667,3978.1821513946743,25114.78630930981,92087.54980080265,17436325.82358409,253187.88069583412,1598408.3377262254,5860830.571662826,17569417.540250756,257166.06284722878,1623523.1240355351,5952918.121463629
2022-09-07T09:00:00Z,117488.45,3474.1505186449244,21932.76842578866,80420.15089455844,14870840.74392267,217124.49074384713,1370735.421362671,5026029.878329794,14988329.193922669,220598.64126249205,1392668.1897884598,5106450.029224352
2022-09-07T10:00:00Z,115006.21666666666,3398.3160258344287,21454.01531461129,78664.7228202414,13926282.12133466,201125.5491348593,1269732.0021140105,4655684.007751372,14041288.338001328,204523.8651606937,1291186.0174286219,4734348.730571613
2022-09-07T11:00:00Z,115576.11666666667,3512.098854545199,22172.34125344191,81298.58459595368,12933120.54985115,188368.54126622993,1189195.3362767042,4360382.899681249,13048696.666517816,191880.64012077515,1211367.6775301462,4441681.484277203
2022-09-07T12:00:00Z,109793.08333333333,3407.1721011729287,21509.924881142226,78869.72456418816,13245083.940595929,189416.3231599033,1195810.1209589853,4384637.110182947,13354877.023929263,192823.49526107623,1217320.0458401276,4463506.834747135
2022-09-07T13:00:00Z,111833,3492.453266844873,22048.316078566113,80843.8256214091,13986865.080884956,201067.0446953207,1269362.6559048025,4654329.738317609,14098698.080884956,204559.4979621656,1291410.9719833685,4735173.563939018
2022-09-07T14:00:00Z,123276.6,3828.038373698619,24166.90892486502,88611.99939117173,15003749.910269765,215178.596755163,1358450.7370906754,4980986.0359991435,15127026.510269765,219006.6351288616,1382617.6460155405,5069598.035390316
2022-09-07T15:00:00Z,136400.48333333334,4250.455559973484,26833.684090741688,98390.17499938619,14809147.84945313,213853.83372431202,1350087.3341181313,4950320.225099815,14945548.332786463,218104.2892842855,1376921.018208873,5048710.400099201
2022-09-07T16:00:00Z,134055.45,4141.521315695179,26145.967902116026,95868.54897442543,16011604.605808388,233889.87065851048,1476577.4662784752,5414117.376354409,16145660.055808388,238031.39197420565,1502723.4341805913,5509985.925328835
2022-09-07T17:00:00Z,124426.81666666667,3873.669071112833,24454.98150955071,89668.26553501928,15684532.79718918,231333.01604257236,1460435.707339472,5354930.926911397,15808959.613855846,235206.6851136852,1484890.6888490226,5444599.192446416
2022-09-07T18:00:00Z,120951.63333333333,3715.6990799197556,23457.696211614617,86011.55277592025,14559306.046750816,210702.56577954092,1330192.96577993,4877374.207859743,14680257.680084148,214418.26485946067,1353650.6619915445,4963385.760635664
2022-09-07T19:00:00Z,98343.5,2980.0575774723798,18813.494807275125,68982.81429334212,11257106.96144769,160854.45419877055,1015495.291658905,3723482.7360826517,11355450.46144769,163834.51177624293,1034308.7864661801,3792465.550375994
2022-09-07T20:00:00Z,81447.96666666666,2377.5525938827695,15009.801729057888,55035.939673212255,8818480.08995266,124540.68222866513,786241.6807365222,2882886.162700582,8899928.056619328,126918.23482254789,801251.4824655801,2937922.102373794
2022-09-07T21:00:00Z,65085.95,1824.0269094346936,11515.321397946296,42222.84512580309,6288553.932514138,87146.99111407528,550170.3984474449,2017291.4609739648,6353639.882514138,88971.01802350997,561685.7198453912,2059514.3060997678
2022-09-07T22:00:00Z,57908.85,1647.4571263101939,10400.613171150213,38135.58162755078,5073048.8288819855,70049.91281389515,442234.29806751985,1621525.7595809062,5130957.678881985,71697.36994020535,452634.91123867006,1659661.341208457
2022-09-07T23:00:00Z,45110.88333333333,1235.5075798953098,7799.921590248167,28599.712497576616,3922872.280848605,54087.520157739,341461.6171574432,1252025.9295772917,3967983.1641819384,55323.027737634315,349261.5387476914,1280625.6420748683
