date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-28T00:00:00Z,27941.533333333333,659.131435388183,4161.183304218326,15257.672115467198,2041554.413781802,27702.75739537836,174891.1451728432,641267.532300425,2069495.9471151354,28361.888830766544,179052.3284770615,656525.2044158923
2022-09-28T01:00:00Z,18553.05,437.2913700578474,2760.6778412742888,10122.485418005726,1564663.5873772781,21862.153542695138,138018.64610287335,506068.36904386897,1583216.6373772782,22299.444912752984,140779.32394414765,516190.8544618747
2022-09-28T02:00:00Z,15623.05,386.0094337662344,2436.928243473702,8935.403559403574,1420433.1389701555,20045.671757730845,126550.95806648259,464020.1795771029,1436056.1889701555,20431.68119149708,128987.88630995629,472955.58313650644
2022-09-28T03:00:00Z,14713.3,388.89028279922906,2455.1154217123044,9002.089879611784,1521241.0011055225,21293.626849047738,134429.46243085692,492908.0289131421,1535954.3011055226,21682.517131846966,136884.57785256923,501910.1187927539
2022-09-28T04:00:00Z,22192.916666666668,607.3184401133169,3834.0810613214453,14058.297224845299,1909507.9901709263,26906.77985162391,169866.0344168176,622842.1261949978,1931700.906837593,27514.098291737228,173700.11547813905,636900.4234198431
2022-09-28T05:00:00Z,57093.46666666667,1660.3453599782147,10481.978282690749,38433.92036986608,4649290.422406459,67692.9419765922,427354.4316704053,1566966.249458153,4706383.889073126,69353.28733657041,437836.40995309607,1605400.169828019
2022-09-28T06:00:00Z,98336.38333333333,2909.7256753001852,18369.480273359753,67354.76100231911,9497502.736346291,137887.1241415112,870499.5210953988,3191831.577349796,9595839.119679624,140796.84981681136,888869.0013687586,3259186.338352115
2022-09-28T07:00:00Z,122707.46666666666,3789.4581826831272,23923.347112898526,87718.93941396127,13097848.312840853,189836.440124585,1198462.374523895,4394362.039920948,13220555.77950752,193625.89830726813,1222385.7216367936,4482080.9793349095
2022-09-28T08:00:00Z,126069.01666666666,3962.0362636996056,25012.85520012377,91713.80240045382,14657681.737955272,216327.06755646053,1365701.1840685639,5007571.008251402,14783750.75462194,220289.10382016015,1390714.0392686876,5099284.810651856
2022-09-28T09:00:00Z,119553.1,3603.8676750183786,22751.689867540266,83422.86284764764,14134480.75715435,207193.31724496782,1308038.6189707564,4796141.602892774,14254033.857154349,210797.1849199862,1330790.3088382967,4879564.465740422
