date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-02T00:00:00Z,33470.26666666667,879.8914686145362,5554.8703826675255,20367.85806978093,2364949.96612079,32806.063918587875,207108.98938502444,759399.6277450897,2398420.232787457,33685.95538720241,212663.85976769196,779767.4858148707
2022-09-02T01:00:00Z,25939.266666666666,692.5960311143892,4372.449691378719,16032.315535055304,1919444.272995961,27005.37831001952,170488.4994319414,625124.4979171185,1945383.5396626275,27697.97434113391,174860.9491233201,641156.8134521738
2022-09-02T02:00:00Z,19131.1,473.2259607365902,2987.537630912817,10954.304646680328,1867641.729685789,25998.24982393136,164130.3650500717,601811.3385169297,1886772.829685789,26471.47578466795,167117.90268098452,612765.64316361
2022-09-02T03:00:00Z,16343.65,373.34196254220507,2356.9568342310927,8642.175058847339,1376761.1168592758,19502.41514681682,123121.30774505566,451444.7950652041,1393104.7668592758,19875.757109359027,125478.26457928676,460086.97012405144
2022-09-02T04:00:00Z,24357.55,701.6679083738738,4429.7216437744555,16242.312693839673,1846326.2108832377,26480.73236459028,167176.34068554468,612979.9158469972,1870683.7608832377,27182.400272964154,171606.06232931913,629222.2285408368
2022-09-02T05:00:00Z,51223.6,1453.198803126431,9174.234868222416,33638.86118348219,4356936.107828537,63052.991444390624,398061.8146741832,1459559.9871386718,4408159.707828537,64506.19024751706,407236.04954240564,1493198.848322154
2022-09-02T06:00:00Z,86854.6,2502.200975986884,15796.723333250528,57921.318888585265,9319095.914603323,134055.533116078,846310.1838136236,3103137.3406499536,9405950.514603322,136557.7340920649,862106.9071468741,3161058.6595385387
2022-09-02T07:00:00Z,112362.21666666666,3221.201333970578,20335.86700739001,74564.84569376337,11720279.96175699,167590.41030569765,1058020.2670814244,3879407.6459652227,11832642.178423656,170811.61163966823,1078356.1340888143,3953972.491658986
2022-09-02T08:00:00Z,120092.23333333334,3371.5243817803675,21284.87614760333,78044.54587454554,13189885.532740911,189972.21443579093,1199319.5355794881,4397504.963791456,13309977.766074244,193343.73881757128,1220604.4117270915,4475549.509666001
2022-09-02T09:00:00Z,113947.1,3190.2809202538538,20140.662375339984,73849.09537624661,14108973.60658057,202352.54968818676,1277478.2177284516,4684086.798337656,14222920.70658057,205542.83060844062,1297618.8801037916,4757935.893713903
2022-09-02T10:00:00Z,113336.95,3295.311950609394,20803.73706192799,76280.3692270693,14317840.719974332,205624.53325188663,1298134.6796204962,4759827.158608487,14431177.66997433,208919.84520249604,1318938.4166824243,4836107.527835556
2022-09-02T11:00:00Z,115795.61666666667,3453.1688701136654,21800.308523444855,79934.46458596448,14849406.567032596,213563.74464989343,1348255.963698822,4943605.200229014,14965202.183699263,217016.9135200071,1370056.272222267,5023539.664814979
2022-09-02T12:00:00Z,121763.43333333333,3680.128898162124,23233.136983346743,85188.16893893806,15528307.050000025,220465.9775637509,1391830.6664378212,5103379.110272012,15650070.483333359,224146.10646191303,1415063.803421168,5188567.279210949
2022-09-02T13:00:00Z,130459.26666666666,3990.1203641544403,25190.153814106314,92363.89731838982,16706102.04642511,237800.64001896957,1501266.666786424,5504644.444883554,16836561.313091777,241790.760383124,1526456.8206005301,5597008.342201944
2022-09-02T14:00:00Z,134313,4189.337860180502,26447.840026392056,96975.4134301042,17555639.998280447,251672.77308908588,1588843.2644512996,5825758.636321432,17689952.998280447,255862.11094926638,1615291.1044776917,5922734.049751536
2022-09-02T15:00:00Z,136598.26666666666,4262.697859167901,26910.971333130685,98673.56155481252,17493945.06791151,251254.48990652183,1586202.5877936983,5816076.155243561,17630543.334578175,255517.18776568974,1613113.559126829,5914749.7167983735
2022-09-02T16:00:00Z,129766.05,3914.268934603041,24711.2937790596,90608.07718988521,17026168.40774144,244167.4982523745,1541461.4788660004,5652025.422508668,17155934.45774144,248081.76718697755,1566172.77264506,5742633.499698553
2022-09-02T17:00:00Z,119517.16666666667,3476.276249879482,21946.18844620885,80469.35763609911,17114067.90598043,242692.59230307632,1532150.2039335624,5617884.081089729,17233585.0726471,246168.8685529558,1554096.3923797712,5698353.438725828
2022-09-02T18:00:00Z,118031.91666666667,3499.7783657239183,22094.560389671202,81013.38809546106,15082242.10198517,213587.04587791036,1348403.0674110502,4944144.580507184,15200274.018651836,217086.82424363427,1370497.6278007214,5025157.968602645
2022-09-02T19:00:00Z,106089.53333333334,3183.6437604282723,20098.76111381485,73695.45741732111,12575710.859479481,178490.6709020776,1126835.043573722,4131728.4931036476,12681800.392812815,181674.31466250587,1146933.8046875368,4205423.950520969
2022-09-02T20:00:00Z,88870.7,2451.1032395397974,15474.136613256296,56738.50091527309,9074577.468522208,127460.27494477903,804673.452934211,2950469.3274254403,9163448.168522207,129911.37818431882,820147.5895474673,3007207.8283407134
2022-09-02T21:00:00Z,74533.86666666667,2071.8428368590994,13079.81588926199,47959.324927293965,7182095.088324173,99458.0508581401,627891.7352155308,2302269.6957902797,7256628.95499084,101529.89369499919,640971.5511047929,2350229.020717574
2022-09-02T22:00:00Z,69094.9,1791.0703364821334,11307.262225265993,41459.961492641974,6158258.852236559,84720.91031179509,534854.231766383,1961132.1831434045,6227353.752236559,86511.98064827723,546161.493991649,2002592.1446360466
2022-09-02T23:00:00Z,61406.816666666666,1622.7741756433338,10244.786462394783,37564.21702878088,6047063.057061804,83332.13312585738,526086.6990268773,1928984.5630985503,6108469.873728471,84954.90730150072,536331.485489272,1966548.7801273311
