date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-05T10:00:00Z,112490.71666666666,3123.74854405641,19720.63474783087,72308.99407537986,13255058.288808372,192196.76170811,1213363.3946219063,4448999.113613657,13367549.005475039,195320.5102521664,1233084.0293697373,4521308.107689037
2022-09-05T11:00:00Z,114397.23333333334,3562.2222301614543,22488.776705564735,82458.84792040402,13040577.651992876,189442.73425040807,1195976.857641465,4385248.478018705,13154974.885326209,193004.95648056953,1218465.6343470297,4467707.325939109
2022-09-05T12:00:00Z,111052.5,3276.703346791059,20686.258502468805,75849.61450905229,13022526.407294104,186121.35165556177,1175008.5331790515,4308364.621656522,13133578.907294104,189398.05500235283,1195694.7916815202,4384214.236165575
2022-09-05T13:00:00Z,110534.68333333333,3465.5974857919505,21878.772006262312,80222.16402296182,13291492.84033243,188538.37957582602,1190267.5478271844,4364314.342033009,13402027.523665763,192003.97706161797,1212146.3198334468,4444536.506055971
2022-09-05T14:00:00Z,114857.85,3683.06634833344,23251.681492004038,85256.16547068147,14397218.318853881,204056.04262412636,1288232.59232403,4723519.505188109,14512076.16885388,207739.1089724598,1311484.273816034,4808775.6706587905
2022-09-05T15:00:00Z,118966.18333333333,3476.4450220347553,21947.25392698709,80473.26439895267,14768648.91700778,210403.82823064702,1328306.9964055996,4870458.986820532,14887615.100341113,213880.27325268177,1350254.2503325867,4950932.251219485
2022-09-05T16:00:00Z,126268.06666666667,3977.506088136086,25110.518233182356,92071.90018833532,15777567.030309498,225692.34785602568,1424825.4283840004,5224359.904074668,15903835.096976165,229669.85394416176,1449935.9466171828,5316431.804263003
2022-09-05T17:00:00Z,114386,3383.0827461509166,21357.845619639622,78312.10060534529,15150607.736256093,214692.86260282123,1355384.2336036693,4969742.1898801215,15264993.736256093,218075.94534897213,1376742.079223309,5048054.290485467
2022-09-05T18:00:00Z,107313.21666666666,3239.6079227055843,20452.07021910091,74990.92413670334,13517215.10427342,191356.9057943805,1208061.2739544222,4429558.004499548,13624528.320940087,194596.51371708608,1228513.3441735231,4504548.928636251
2022-09-05T19:00:00Z,93558.31666666667,2717.5305301276458,17156.127084139174,62905.799308510315,9828831.233855832,139195.66018393598,878760.4809591917,3222121.763517036,9922389.550522499,141913.19071406362,895916.6080433308,3285027.5628255466
2022-09-05T20:00:00Z,76624.38333333333,2216.463860433195,13992.827401724713,51307.033806323954,7667667.898269386,108502.62207351981,684991.3009691907,2511634.770220366,7744292.28160272,110719.08593395301,698984.1283709154,2562941.80402669
2022-09-05T21:00:00Z,61992.96666666667,1708.4207969878562,10785.484829468787,39546.77770805222,5861696.151364877,81139.31430532958,512243.1458669796,1878224.8681789252,5923689.118031544,82847.73510231744,523028.6306964484,1917771.6458869774
2022-09-05T22:00:00Z,50594.25,1368.8184162323075,8641.53040550699,31685.61148685897,4697306.803383043,64248.9266399219,405611.9106055675,1487243.6722204143,4747901.053383043,65617.7450561542,414253.4410110745,1518929.2837072732
2022-09-05T23:00:00Z,37211.73333333333,994.9034562115663,6280.956162951807,23030.17259748996,3026270.0425050105,41390.34408958559,261302.67733324235,958109.8168885553,3063481.775838344,42385.24754579715,267583.63349619415,981139.9894860452
