date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-30T10:00:00Z,120349.71666666666,3479.1637550034093,21964.41764522354,80536.19803248633,14702262.000089318,215649.9071296557,1361426.1813740889,4991895.99837166,14822611.716755984,219129.07088465913,1383390.5990193123,5072432.196404146
2022-09-30T11:00:00Z,121100.56666666667,3796.326729755998,23966.709152499985,87877.9335591666,15020693.929220261,222821.00343352536,1406698.2539995287,5157893.597998272,15141794.495886927,226617.33016328135,1430664.9631520286,5245771.531557438
2022-09-30T12:00:00Z,126232.86666666667,4110.6107911526515,25950.82570172128,95153.02757297804,16443335.757505534,239469.7440132994,1511803.9394779,5543281.111418967,16569568.624172201,243580.35480445207,1537754.7651796213,5638434.138991945
2022-09-30T13:00:00Z,132822.15,4312.789379018135,27227.205675619538,99833.08747727165,17577130.772341788,257790.44383113823,1627464.9231763775,5967371.384980052,17709952.922341786,262103.23321015635,1654692.1288519972,6067204.472457323
2022-09-30T14:00:00Z,142327.13333333333,4547.011809240017,28705.882634091016,105254.90299166707,17983572.428595975,261532.61881580678,1651089.7652513052,6053995.805921453,18125899.561929308,266079.6306250468,1679795.6478853961,6159250.70891312
2022-09-30T15:00:00Z,140838.28333333333,4503.479844655674,28431.059625351474,104247.21862628874,17577234.860467378,257809.0591044556,1627582.44384126,5967802.29408462,17718073.143800713,262312.5389491113,1656013.5034666115,6072049.512710908
2022-09-30T16:00:00Z,137485.5,4378.954740564947,27644.916291445374,101364.69306863303,17773394.16218161,260286.77971278643,1643224.6193989043,6025156.937795982,17910879.66218161,264665.73445335135,1670869.5356903495,6126521.630864615
2022-09-30T17:00:00Z,130745.51666666666,4120.473339366284,26013.08926367603,95381.32730014545,18356906.56782181,267718.15812130884,1690139.887129475,6197179.586141408,18487652.084488474,271838.6314606751,1716152.9763931509,6292560.913441554
2022-09-30T18:00:00Z,121382.96666666666,3705.057795454551,23390.516385445397,85765.226746633125,16904178.211787675,248051.1264559042,1565979.3336862638,5741924.2235163,17025561.17845434,251756.18425135873,1589369.8500717091,5827689.450262933
2022-09-30T19:00:00Z,108583.66666666667,3217.0052861091563,20309.376806244672,74467.71495623047,15058212.23790353,216633.6970918735,1367636.9765901102,5014668.914163738,15166795.904570196,219850.70237798267,1387946.353396355,5089136.629119968
2022-09-30T20:00:00Z,92917.58333333333,2593.9305023380316,16375.82387839666,60044.68755412109,10254672.440802177,147090.16263314406,928599.5115728792,3404864.875767224,10347590.024135511,149684.0931354821,944975.3354512758,3464909.563321345
2022-09-30T21:00:00Z,76958.4,2123.336314180392,13404.900973361058,49151.30356899055,7666472.83779803,108609.03044971981,685663.0710209584,2514097.9270768473,7743431.2377980305,110732.3667639002,699067.9719943195,2563249.2306458377
2022-09-30T22:00:00Z,74288.56666666667,1957.3775867182076,12357.181734332118,45309.666359217765,6625176.580291505,93064.13772597317,587526.1220074063,2154262.44736049,6699465.146958171,95021.51531269138,599883.3037417384,2199572.113719708
2022-09-30T23:00:00Z,61041,1586.132040139054,10013.459849362715,36716.01944766328,6108609.7732768655,86035.89289266143,543155.8894738726,1991571.594737533,6169650.7732768655,87622.02493280049,553169.3493232353,2028287.6141851963
