date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-26T13:00:00Z,119211.56666666667,3588.125255722148,22652.30590733679,83058.45499356823,14354477.926807212,202693.91269887338,1279633.287240362,4691988.719881328,14473689.493473878,206282.03795459552,1302285.5931476988,4775047.174874896
2022-09-26T14:00:00Z,129684.28333333334,3953.939392316229,24961.738587854976,91526.37482213492,15238333.568863865,218157.94028576996,1377259.7240263254,5049952.32142986,15368017.852197198,222111.8796780862,1402221.4626141803,5141478.696251995
2022-09-26T15:00:00Z,132394.85,4231.055750307753,26711.21054487218,97941.10533119799,15994348.856966224,231655.9754953017,1462474.5927733693,5362406.840169021,16126743.706966223,235887.03124560945,1489185.8033182414,5460347.945500219
2022-09-26T16:00:00Z,135573.46666666667,4189.7554010868735,26450.47601696258,96985.0787288628,16432853.221531997,239021.05209364672,1508971.2884699919,5532894.72438997,16568426.688198663,243210.8074947336,1535421.7644869545,5629879.803118833
2022-09-26T17:00:00Z,126217.25,3668.299734257516,23158.457918292395,84914.34570040545,15262715.009138526,218850.32297257084,1381630.826847038,5065979.69843914,15388932.259138526,222518.62270682835,1404789.2847653304,5150894.044139545
2022-09-26T18:00:00Z,118032.85,3504.4753485367924,22124.213058944395,81122.11454946279,14478074.40683446,210084.94153944426,1326293.822850027,4863077.3504500985,14596107.25683446,213589.41688798106,1348418.0359089712,4944199.464999561
2022-09-26T19:00:00Z,99392.58333333333,2877.204995225219,18164.17294965416,66601.96748206526,11328975.98405309,163403.58884722172,1031588.31342943,3782490.482574577,11428368.567386424,166280.79384244693,1049752.4863790842,3849092.4500566423
2022-09-26T20:00:00Z,76005.98333333334,2099.010765832554,13251.330592377235,48588.21217204987,7828426.9089693045,112607.04927288207,710903.0888439524,2606644.659094492,7904432.892302638,114706.06003871463,724154.4194363296,2655232.871266542
2022-09-26T21:00:00Z,57872.6,1624.841650671245,10257.838703732605,37612.07524701956,5891259.3683303865,83267.71945448029,525680.047061113,1927493.5058907473,5949131.968330386,84892.56110515153,535937.8857648455,1965105.5811377668
2022-09-26T22:00:00Z,55735.23333333333,1460.834023118877,9222.437014639374,33815.60238701104,4333001.770815616,59880.99300291277,378036.57198808563,1386134.0972896474,4388737.004148949,61341.82702603165,387259.009002725,1419949.6996766585
2022-09-26T23:00:00Z,41038.46666666667,1027.9098949621402,6489.330144963005,23794.210531531022,3066114.6575454106,42209.33459506078,266473.071938515,977067.9304412217,3107153.1242120774,43237.244490022924,272962.402083478,1000862.1409727527
