date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-04T00:00:00Z,51522.083333333336,1309.480420065175,8266.9218438458,30312.046760767935,3667712.981096914,51415.170459404806,324590.7225972526,1190165.9828565926,3719235.0644302475,52724.650879469984,332857.6444410984,1220478.0296173606
2022-09-04T01:00:00Z,38637.53333333333,931.1623623179082,5878.550267158511,21554.684312914538,2231608.110205646,30426.677112021265,192087.60803043726,704321.2294449366,2270245.6435389793,31357.839474339173,197966.15829759577,725875.9137578511
2022-09-04T02:00:00Z,31179.233333333334,716.8108798146125,4525.321210950836,16592.844440153065,1829454.079042765,24959.01488078005,157569.5383887629,577754.9740921308,1860633.3123760985,25675.825760594664,162094.85959971376,594347.8185322839
2022-09-04T03:00:00Z,26038.833333333332,603.8159646096038,3811.9694735454786,13977.221403000089,1532743.0600235625,20768.75112254492,131115.85304636942,480758.1278366879,1558781.8933568958,21372.567087154523,134927.8225199149,494735.34923968796
2022-09-04T04:00:00Z,22499.466666666667,553.881493010431,3496.726597288074,12821.330856722938,1494345.5102532397,20704.12104838619,130707.83490142795,479262.06130523584,1516844.9769199062,21258.00254139662,134204.56149871604,492083.3921619588
2022-09-04T05:00:00Z,26446.733333333334,672.6672955946179,4246.63696713774,15571.002212838379,2079305.9702539886,29244.770211236424,184626.07456588652,676962.2734082505,2105752.703587322,29917.437506831044,188872.71153302427,692533.2756210889
2022-09-04T06:00:00Z,24809.7,666.98475086579,4210.762316071907,15439.46182559699,2160694.2951848744,30529.169624643244,192734.65672123258,706693.7413111861,2185503.9951848746,31196.154375509035,196945.41903730447,722133.2031367831
2022-09-04T07:00:00Z,27707.25,755.7699235010667,4771.2747695774415,17494.674155117285,2747047.19513764,38754.80803888593,244664.19216468386,897102.0379371742,2774754.44513764,39510.577962387,249435.4669342613,914596.7120922914
2022-09-04T08:00:00Z,36715.7,993.470412815671,6271.909171816104,22997.00029665905,4899085.559768153,69999.04461620424,441913.16045583476,1620348.2550047275,4935801.259768154,70992.51502901991,448185.06962765084,1643345.2553013866
2022-09-04T09:00:00Z,59120.933333333334,1745.8317694354346,11021.665211082287,40412.77244063505,7625441.8513863925,108614.99760332698,685700.742445246,2514236.055632569,7684562.784719726,110360.82937276241,696722.4076563283,2554648.828073204
2022-09-04T10:00:00Z,80756.13333333333,2399.5925132507687,15148.942634158893,55546.12299191594,10108156.092729406,144183.98246592033,910252.4145575778,3337592.1867111186,10188912.22606274,146583.5749791711,925401.3571917367,3393138.3097030343
2022-09-04T11:00:00Z,87969.26666666666,2641.570456660088,16676.581165783384,61147.46427453907,11854671.948035266,168341.16187495406,1062759.8603216796,3896786.1545128254,11942641.214701934,170982.73233161416,1079436.441487463,3957933.6187873646
2022-09-04T12:00:00Z,91753.15,2903.8511791254928,18332.39380761043,67218.77729457158,12356576.991834523,175592.23832148002,1108536.8580901516,4064635.146330556,12448330.141834524,178496.0895006055,1126869.251897762,4131853.9236251274
2022-09-04T13:00:00Z,97659.03333333334,3049.126736512446,19249.537477982612,70581.63741926958,13192867.683443062,186824.30794955787,1179446.3885704412,4324636.758091617,13290526.716776395,189873.4346860703,1198695.9260484239,4395218.395510887
2022-09-04T14:00:00Z,104000.63333333333,3221.8367325076474,20339.8783617907,74579.55399323258,13538044.86239103,191622.3398162514,1209736.9937894659,4435702.310561375,13642045.495724363,194844.17654875905,1230076.8721512565,4510281.864554607
2022-09-04T15:00:00Z,93593.18333333333,3017.8246537922073,19051.923319395246,69857.05217111591,13704746.984559791,193506.8507280934,1221634.1586369532,4479325.248335496,13798340.167893125,196524.6753818856,1240686.0819563484,4549182.300506611
2022-09-04T16:00:00Z,95727.63333333333,3037.417525288197,19175.615689950737,70310.5908631527,13718552.697634576,193149.27951111452,1219376.7645903693,4471048.136831354,13814280.330967909,196186.6970364027,1238552.38028032,4541358.727694507
2022-09-04T17:00:00Z,95226.8,2939.4925310209637,18557.40234230406,68043.80858844823,13878079.428986624,195460.70869796444,1233969.1205679572,4524553.442082509,13973306.228986625,198400.2012289854,1252526.5229102613,4592597.250670957
2022-09-04T18:00:00Z,104530.25,3157.8057545092056,19935.642389578315,73097.35542845383,13637251.13939868,193774.87921700982,1223326.2576831428,4485529.6115048565,13741781.38939868,196932.68497151902,1243261.900072721,4558626.96693331
2022-09-04T19:00:00Z,97188,2983.7689117780324,18836.924948093638,69068.72480967667,11846919.948657943,168141.47197449926,1061499.1917582024,3892163.7031134088,11944107.948657943,171125.2408862773,1080336.116706296,3961232.4279230856
2022-09-04T20:00:00Z,80299.93333333333,2351.2033373408676,14843.455412505475,54426.003179186744,10270114.539282221,145407.8951150949,917979.1358276192,3365923.498034604,10350414.472615555,147759.09845243578,932822.5912401247,3420349.501213791
2022-09-04T21:00:00Z,64697.566666666666,1781.3757758457407,11246.059190945332,41235.55036679955,7695871.412286181,107904.07687538305,681212.6065365091,2497779.5573005336,7760568.978952847,109685.45265122878,692458.6657274545,2539015.107667333
2022-09-04T22:00:00Z,51606.15,1354.294606170554,8549.839685420164,31349.412179873936,6644718.947431131,92899.79801624927,586488.6238399575,2150458.2874131775,6696325.097431132,94254.09262241983,595038.4635253777,2181807.6995930513
2022-09-04T23:00:00Z,42409.083333333336,1078.2621601407461,6807.210606949154,24959.772225480232,5597241.390952644,77752.492973505,490861.69806505676,1799826.2262385415,5639650.474285977,78830.75513364574,497668.9086720059,1824785.9984640218
