date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-09T13:00:00Z,120920.5,3794.1949961929004,23953.251238591543,87828.58787483566,14004746.10650325,203775.9550160192,1286464.3624748685,4717035.995741185,14125666.60650325,207570.1500122121,1310417.61371346,4804864.58361602
2022-09-09T14:00:00Z,129526.23333333334,4213.754379775673,26601.984720806016,97540.61064295539,14599418.146396464,213903.660061186,1350401.8943256692,4951473.612527454,14728944.379729796,218117.41444096167,1377003.8790464753,5049014.22317041
2022-09-09T15:00:00Z,123192.68333333333,3759.2802300420494,23732.829735113948,87020.37569541781,15030842.333660264,217052.57053436266,1370281.3796361277,5024365.058665802,15154035.016993597,220811.85076440472,1394014.2093712417,5111385.434361219
2022-09-09T16:00:00Z,122846.53333333334,3636.3314827986615,22956.63814898145,84174.33987959864,14764160.999869695,212424.56019790488,1341064.1426635408,4917235.189766317,14887007.533203028,216060.89168070356,1364020.7808125222,5001409.529645915
2022-09-09T17:00:00Z,118742.58333333333,3434.3316611690493,21681.386749804602,79498.41808261687,14976762.91032451,213099.54554847546,1345325.4138161328,4932859.850659154,15095505.493657844,216533.8772096445,1367006.8005659375,5012358.268741772
2022-09-09T18:00:00Z,118661.71666666666,3598.6466701514814,22718.72897822905,83302.00625350651,15842397.326060716,221721.85286490977,1399759.1721269554,5132450.297798837,15961059.042727383,225320.49953506124,1422477.9011051843,5215752.304052343
2022-09-09T19:00:00Z,102798.13333333333,2972.8870496503873,18768.226323550425,68816.82985301822,12289950.64794439,172253.1172599175,1087456.5483580648,3987340.677312905,12392748.781277724,175226.00430956788,1106224.7746816152,4056157.5071659232
2022-09-09T20:00:00Z,86307.85,2408.663763463974,15206.21062792913,55756.10563574014,9130488.18992573,127266.72557970775,803451.5503769428,2945989.0180487903,9216796.03992573,129675.38934317173,818657.7610048719,3001745.1236845306
2022-09-09T21:00:00Z,74053.15,2058.2535851988287,12994.025159083514,47644.758916639556,7136763.25660589,97947.84428392145,618357.6028025344,2267311.210275959,7210816.40660589,100006.09786912028,631351.6279616179,2314955.969192599
2022-09-09T22:00:00Z,67750.16666666667,1825.6913321685454,11525.829117225663,42261.373429827436,5607347.783596205,76147.77418451328,480730.897629503,1762679.9579748444,5675097.950262872,77973.46551668183,492256.72674672864,1804941.3314046718
2022-09-09T23:00:00Z,56575.23333333333,1506.7986878643842,9512.617978941818,34879.599256120004,5281973.815238668,73222.625165091,462264.04775941285,1694968.175117847,5338549.048572001,74729.42385295538,471776.66573835467,1729847.774373967
