date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-25T10:00:00Z,59584.8,2031.47323499677,12824.957291646275,47024.84340270301,9728004.154470831,142151.98515001315,897424.1486743254,3290555.21180586,9787588.954470832,144183.45838500993,910249.1059659717,3337580.055208563
2022-09-25T11:00:00Z,70388.41666666667,2316.1597235255645,14622.220476802804,53614.80841494362,11364393.508856785,165123.74838778938,1042447.9064885692,3822308.9904580875,11434781.92552345,167439.90811131496,1057070.1269653721,3875923.798873031
2022-09-25T12:00:00Z,78847.48333333334,2380.980611616338,15031.443255153648,55115.29193556338,13437066.168368695,193217.1139074304,1219805.0120418584,4472618.377486815,13515913.651702028,195598.09451904675,1234836.455297012,4527733.669422378
2022-09-25T13:00:00Z,84133.71666666666,2666.6175572226284,16834.706800647906,61727.25826904232,14494388.365201352,206154.60796381743,1301481.1108826858,4772097.406569848,14578522.081868019,208821.22552104006,1318315.8176833338,4833824.664838891
2022-09-25T14:00:00Z,89688.61666666667,2774.530503216482,17515.97539909395,64225.24313001115,14276667.093254086,204100.8294087141,1288515.3371762254,4724556.236312827,14366355.709920753,206875.3599119306,1306031.3125753193,4788781.479442839
2022-09-25T15:00:00Z,88732.78333333334,2612.2797645103137,16491.665179989355,60469.4389932943,14741757.479315255,207379.55333636518,1309214.3518709922,4800452.623526972,14830490.262648588,209991.8331008755,1325706.0170509815,4860922.0625202665
2022-09-25T16:00:00Z,88538.98333333334,2655.868205194238,16766.8447297616,61478.43067579254,15602388.384186156,218531.19858540228,1379616.1526856204,5058592.559847275,15690927.367519489,221187.06679059652,1396382.997415382,5120070.990523067
2022-09-25T17:00:00Z,96475.56666666667,2831.981424961498,17878.670612130667,65555.12557781245,16039439.343898637,225356.93872840176,1422707.9465176878,5216595.803898188,16135914.910565304,228188.92015336326,1440586.6171298185,5282150.929476
2022-09-25T18:00:00Z,99470.08333333333,2882.8555712641014,18199.845778182455,66732.76785333567,16610472.788207257,231666.95583562937,1462543.9131037206,5362661.014713642,16709942.871540591,234549.81140689348,1480743.758881903,5429393.782566978
2022-09-25T19:00:00Z,88761.2,2486.079360708709,15694.945459019626,57548.13334973863,14303459.70814733,198193.57283541214,1251222.0507286119,4587814.18600491,14392220.90814733,200679.65219612085,1266916.9961876315,4645362.319354649
2022-09-25T20:00:00Z,72795.26666666666,1944.6356290462054,12276.740082362407,45014.71363532882,9695707.031868435,133845.07792187974,844981.5525371195,3098265.6926361048,9768502.298535103,135789.71355092595,857258.2926194819,3143280.4062714335
2022-09-25T21:00:00Z,59313.28333333333,1592.7093380647264,10054.98319485307,36868.27171446126,7592022.477044738,103993.36743736632,656523.7843268076,2407253.875864961,7651335.760378071,105586.07677543105,666578.7675216607,2444122.147579422
2022-09-25T22:00:00Z,49478.9,1263.5140352209967,7976.730020334574,29248.010074560105,5906744.941587806,80283.97753388996,506843.29251193156,1858425.4058770824,5956223.841587806,81547.49156911096,514820.02253226616,1887673.4159516424
2022-09-25T23:00:00Z,36636.48333333333,936.7158521659583,5913.6101778153925,21683.23731865644,3923639.9911675523,53015.202989518526,334691.93806514214,1227203.7729055213,3960276.4745008857,53951.918841684485,340605.5482429575,1248887.0102241777
