date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-06T00:00:00Z,26608.066666666666,689.219708278668,4351.134521961288,15954.159913858055,1604485.5577105859,22354.473078976825,141126.72398343953,517464.654605945,1631093.6243772525,23043.692787255495,145477.85850540083,533418.814519803
2022-09-06T01:00:00Z,19595.483333333334,539.2137662928399,3404.127312454797,12481.800145667588,1315925.5073415246,18690.437867627435,117995.18855825401,432649.0247135981,1335520.990674858,19229.651633920275,121399.31587070882,445130.82485926565
2022-09-06T02:00:00Z,16599.583333333332,687.3092307034744,4339.0734261582975,15909.935895913759,1151839.637804153,16426.158780605012,103700.49735230436,380235.15695844934,1168439.2211374862,17113.468011308487,108039.57077846266,396145.0928543631
2022-09-06T03:00:00Z,20412.75,963.6118931900853,6083.408416604074,22305.830860881604,1659880.237960996,23697.666537710767,149606.48066736595,548557.0957803418,1680292.987960996,24661.278430900853,155689.88908397002,570862.9266412234
2022-09-06T04:00:00Z,22554.383333333335,787.604283681627,4972.249265666836,18231.5806407784,1923318.3215755024,27522.116288771198,173750.7341462828,637086.025203037,1945872.7049088357,28309.720572452825,178722.98341194965,655317.6058438154
2022-09-06T05:00:00Z,53923.46666666667,1602.9650881360694,10119.729091768113,37105.67333648309,4786870.969706146,69465.55153007557,438545.1485484568,1607998.8780110083,4840794.436372813,71068.51661821164,448664.8776402249,1645104.5513474913
2022-09-06T06:00:00Z,93518.41666666667,2808.563526324822,17730.830342959733,65013.044590852354,12763962.284439173,182982.33858356226,1155191.5314618829,4235702.282026904,12857480.701105839,185790.90210988707,1172922.3618048427,4300715.326617756
2022-09-06T07:00:00Z,118002.5,3630.449947244557,22919.507242705535,84038.19322325362,15474497.08407063,225670.00753163508,1424684.3909825445,5223842.766935997,15592499.58407063,229300.45747887963,1447603.89822525,5307880.960159251
2022-09-06T08:00:00Z,131057.43333333333,3938.1042015925923,24861.768949448182,91159.81948131,16338992.90776107,230993.45327778638,1458292.003016328,5347070.677726536,16470050.341094404,234931.55747937897,1483153.771965776,5438230.4972078465
2022-09-06T09:00:00Z,120608.3,3563.0213845875223,22493.821872395973,82477.34686545191,14739776.862756,208248.23932902835,1314698.4806125527,4820561.09557936,14860385.162756002,211811.26071361586,1337192.3024849487,4903038.442444812
2022-09-06T10:00:00Z,113859.41666666667,3329.8073713964536,21021.511183058417,77078.87433788087,13285664.901627606,192846.94980537775,1217468.1174581929,4464049.764013373,13399524.318294272,196176.7571767742,1238489.6286412512,4541128.638351254
2022-09-06T11:00:00Z,116583.76666666666,3383.9912195795246,21363.580931688917,78333.13008285937,12834954.249952253,185602.73428040644,1171734.4335884245,4296359.589824223,12951538.01661892,188986.72549998597,1193098.0145201134,4374692.719907083
2022-09-06T12:00:00Z,113611.91666666667,3311.4748190479763,20905.775372777625,76654.50970018463,12886233.063904421,187815.8479288947,1185706.110662214,4347589.072428118,12999844.980571087,191127.3227479427,1206611.8860349916,4424243.582128303
2022-09-06T13:00:00Z,116971.26666666666,3415.0855927414323,21559.883792559547,79052.90723938501,13077655.360835833,188452.80104014734,1189727.2792938594,4362333.357410817,13194626.627502501,191867.88663288878,1211287.163086419,4441386.264650202
2022-09-06T14:00:00Z,125572.71666666666,3816.2581798973906,24092.539014503727,88339.309719847,14105972.943088826,202320.70902592977,1277277.203446526,4683349.745970596,14231545.659755493,206136.96720582715,1301369.74246103,4771689.055690442
2022-09-06T15:00:00Z,133245.11666666667,4139.259211748063,26131.68694285393,95816.18545713107,15390685.470159167,224036.86142563916,1414374.1251618632,5186038.458926832,15523930.586825835,228176.1206373872,1440505.8121047171,5281854.644383963
2022-09-06T16:00:00Z,133042.73333333334,4040.148701127692,25505.989274796033,93521.96067425213,16506539.434178852,239596.867879296,1512606.4891369697,5546223.793502222,16639582.167512184,243637.01658042372,1538112.4784117658,5639745.754176474
2022-09-06T17:00:00Z,122061.68333333333,3796.9602943654654,23970.708929074906,87892.59940660799,15104413.074588932,219863.8438992413,1388029.3175457153,5089440.831000956,15226474.757922266,223660.80419360677,1412000.0264747902,5177333.430407564
2022-09-06T18:00:00Z,122151.7,3637.401691736617,22963.394518539248,84199.11323464391,14750813.02943359,214586.8837084424,1354715.174927035,4967288.974732462,14872964.729433589,218224.285400179,1377678.5694455744,5051488.087967106
2022-09-06T19:00:00Z,98088.81666666667,2845.94558442635,17966.82818450978,65878.3700098692,10446114.562777158,151007.2819425363,953328.8001422745,3495538.9338550065,10544203.379443824,153853.22752696264,971295.6283267842,3561417.303864876
2022-09-06T20:00:00Z,82012.2,2268.6364695530306,14322.19993404691,52514.73309150534,8113521.658541734,115156.0309234095,726995.1447184943,2665648.863967812,8195533.8585417345,117424.66739296254,741317.3446525412,2718163.5970593174
2022-09-06T21:00:00Z,64046.88333333333,1748.7046122950126,11039.801845296795,40479.27343275492,6072984.120511574,85356.19969073744,538864.8970374838,1975837.9558041072,6137031.0038449075,87104.90430303245,549904.6988827805,2016317.2292368622
2022-09-06T22:00:00Z,53541.1,1448.897556826975,9147.080535523832,33539.29529692072,4977311.457690608,68656.96616692242,433440.442972995,1589281.624234315,5030852.557690607,70105.8637237494,442587.5235085188,1622820.9195312357
2022-09-06T23:00:00Z,41158.666666666664,1053.4572272479907,6650.613808383779,24385.583964073856,3540848.984671129,48378.963332494146,305422.7483112004,1119883.4104744014,3582007.6513377954,49432.42055974214,312073.36211958417,1144268.9944384752
